,ABHPRK__38,CTDC_hydrophobicity_ARGP820101.G1,GTPC_uncharger.uncharger.postivecharger,CKSAAGP_negativecharger.uncharger.gap4,CTDC_solventaccess.G3,CKSAAP_TK.gap1,CKSAAGP_negativecharger.uncharger.gap1,formula_C,Cougar__27,CKSAAGP_aromatic.postivecharger.gap2,ABHPRK__18,ABHPRK__57,formula_H,ABHPRK__37,Cougar__28,CKSAAGP_alphaticr.alphaticr.gap5,Cougar__5,NMBroto_CIDH920105.lag2,CKSAAP_SR.gap3,AAC_G,MSW__7,DDE_AP,GTPC_uncharger.postivecharger.alphaticr,QSO3_SC_P,Ez__24,GAAC_uncharge,DDE_WT,APAAC_Pc2.Hydrophilicity.2,CTDC_charge.G3,DDR_I,Z5__56,ABHPRK__20,APAAC_Pc2.Hydrophilicity.1,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDD_hydrophobicity_ZIMJ680101.1.residue0,DDE_PP,CTDD_solventaccess.3.residue75,ABHPRK__79,CKSAAGP_alphaticr.postivecharger.gap3,MSW__1,CTDD_hydrophobicity_FASG890101.3.residue50,APAAC_Pc2.Hydrophobicity.1,CKSAAGP_negativecharger.alphaticr.gap2,PAAC_Xc1.Y,CTriad_g1.g2.g2,CTDD_hydrophobicity_ARGP820101.3.residue75,DDE_WC,CKSAAP_QK.gap3,ABHPRK__81,Cougar__3,y
DBAASP2079,1.155,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.5,-0.44903,0.0,0.0,0.2735,-0.325,0.61111,-0.47012,0.60976,-0.87852,-0.47068,0.0,0.0,-0.35955,0.40743,0.0,0.0,0.27585,-0.48148,0.40743,-1.40019,0.0,-0.38699,-0.57365,0.0,0.41717,-0.79339,0.30171,0.40743,-0.5035,-0.83004,0.78311,0.07349,-0.17143,0.20729,0.0,0.0,0.0,-0.43333,0.52287,0.0,0.0,-0.84641,0
DBAASP1832,-0.03818,0.25641,0.0,0.0,-0.11385,0.0,0.0,0.19231,0.13656,0.0,0.0,0.71795,-0.05,-0.5,0.07678,0.75261,-0.72158,-0.76795,0.0,0.76923,-0.45813,-0.18977,0.0,0.0,0.48446,0.18519,-0.18977,-0.03773,0.0,-0.38699,0.03748,0.0,0.45265,0.12969,0.46418,-0.18977,0.88112,-0.37352,-0.38356,0.95881,-0.26374,0.45156,0.0,0.0,0.0,-0.6,-0.24354,0.0,0.0,-0.83222,0
DBAASP1812,-0.42,0.48718,0.125,0.0,0.49333,0.125,0.0,-0.76923,0.4039,0.0,0.0,-0.61538,-0.925,-0.5,0.39653,-0.39024,0.12788,-0.35944,0.0,1.0,-0.17329,0.40743,0.0,0.0,-0.67896,1.25185,0.40743,-0.31432,0.0,-0.38699,-3.25849,0.0,-0.62011,-0.13884,-0.22629,0.40743,0.47832,-0.17787,-0.38356,-0.4803,-0.77143,-0.04188,0.0,0.76398,0.0,-1.3,0.52287,0.0,3.8,-0.47185,0
DBAASP2871,0.105,0.15385,0.0,0.0,0.0,0.0,0.0,-0.73077,-0.08438,0.0,0.0,-0.17094,-0.425,0.05556,-0.01654,0.60976,0.44407,-0.8738,0.0,1.0,-0.56089,0.40743,0.0,0.0,0.08636,-0.04815,0.40743,-0.08452,0.0,0.27967,-0.17566,0.0,-0.17113,0.07934,-0.22629,0.40743,0.80559,0.47431,1.94977,-0.4465,-0.77143,-0.20473,0.0,0.0,1.0,0.0,0.52287,0.0,0.0,0.36278,0
DBAASP3007,-0.42,1.02564,0.0,0.0,0.26564,0.0,0.0,-0.26923,0.48521,0.0,0.0,0.38462,-0.2,-0.5,0.48218,1.32404,0.23547,-1.49679,0.0,2.30769,-0.05919,-0.18977,0.0,0.0,2.05759,0.51852,-0.18977,0.10929,0.0,0.16911,-0.06145,0.0,0.42565,0.12969,0.46418,-0.18977,0.5035,-0.37352,-0.38356,-0.31615,-0.26374,0.68819,0.0,0.0,1.0,0.4,-0.24354,0.0,0.0,0.45613,0
DBAASP4321,0.78,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.03846,-0.03919,0.0,0.0,0.38462,-0.3,0.75,-0.13647,-0.39024,-1.08191,0.93553,0.0,0.0,1.46378,0.62821,0.0,0.0,0.00707,-0.48148,0.62821,0.77991,0.0,0.76911,-0.40273,0.0,0.04879,-0.79339,1.00571,0.62821,-0.5035,-0.06917,-0.38356,0.87016,0.7619,1.30571,0.0,0.0,0.0,0.77037,0.8062,0.0,0.0,-0.19163,0
DBAASP2881,0.63,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.57692,-0.06012,0.0,0.0,0.71795,-0.225,0.61111,0.03952,1.60976,0.33221,0.03144,0.0,1.0,-0.91534,0.40743,0.0,0.0,0.4036,-0.48148,0.40743,-0.12289,0.0,0.27967,-0.58822,0.0,-0.13417,-0.6843,-0.22629,0.40743,-0.5035,-0.17787,1.94977,0.13247,1.02857,-0.21737,0.0,0.0,1.0,0.0,0.52287,0.0,0.0,0.22461,0
DBAASP1018,0.42,-0.23504,0.0,0.0,0.32889,0.0,0.0,-0.15385,0.28151,0.0,0.0,0.47552,0.175,0.40909,0.25858,0.94309,-0.95303,0.15805,0.0,0.0,-1.23174,0.0,0.0,0.0,-0.02225,-0.12037,0.0,0.22315,0.0,-0.38699,-0.51586,0.0,-0.50738,0.1157,3.64571,0.0,0.17832,-0.32279,0.49144,0.46918,0.92857,0.07177,0.0,0.0,0.0,-0.07222,0.0,0.0,3.16667,-0.69641,0
DBAASP505,-0.42,0.15385,0.0,0.0,1.48,0.0,0.0,-1.38462,-2.67424,0.0,0.0,-0.61538,-1.875,-0.5,-3.4946,-0.39024,-1.59863,0.74822,0.0,2.0,1.70038,1.69423,0.0,2.30434,1.62011,0.38519,1.69423,0.71881,0.0,-0.38699,1.04586,0.0,0.52623,0.29752,4.52571,1.69423,0.15105,-0.83004,-0.38356,0.19308,-1.37143,0.43165,0.0,0.78978,0.0,0.0,2.17426,0.0,7.6,0.21809,0
DBAASP2078,0.72545,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.07692,-0.43065,0.0,0.0,0.05128,0.375,0.75,-0.43589,0.75261,-0.88935,-0.13534,0.0,0.0,-0.32347,-0.18977,0.0,0.0,0.25838,-0.48148,-0.18977,-0.8576,0.0,-0.38699,-0.48523,0.0,-0.28828,-0.79339,0.05802,-0.18977,-0.5035,-0.37352,1.17199,0.04484,-0.26374,-0.30797,0.0,0.0,0.0,-0.26667,-0.24354,0.0,0.0,-0.84825,0
DBAASP270,-0.42,0.15385,0.0,0.0,0.0,0.0,0.0,-0.92308,0.96657,0.0,0.0,-0.61538,-0.825,-0.5,1.15511,1.60976,0.04842,0.58072,0.0,1.0,-0.15211,0.40743,0.0,0.0,-0.11983,0.38519,0.40743,0.13988,0.0,0.27967,-1.3805,0.0,0.83347,0.07934,-0.22629,0.40743,-0.01259,0.47431,0.78311,-0.3847,-0.77143,0.39301,0.0,0.0,0.0,-0.43333,0.52287,0.0,3.8,0.1831,0
DBAASP284,-0.03818,-0.51282,0.0,0.0,0.64513,0.0,0.0,1.15385,-2.51289,1.15,0.0,-0.28205,0.475,-0.08333,-2.64787,-0.39024,-0.52454,0.9483,0.0,0.0,1.39205,-0.18977,0.0,3.13474,-0.13764,0.51852,-0.18977,0.60705,0.0,-0.38699,1.71628,0.0,-0.09347,-0.79339,-0.34813,-0.18977,0.37762,-0.37352,-0.38356,-0.0589,0.1978,1.1004,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,0.27267,0
DBAASP4241,0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.03846,-0.27278,1.27778,0.0,0.47552,0.275,-0.04545,-0.36405,-0.39024,0.07899,-0.18794,0.0,0.0,0.03481,0.0,0.0,0.0,-0.78241,-0.48148,0.0,-1.09273,-1.0,0.26341,-0.19164,0.0,0.69333,-0.79339,1.00571,0.0,-0.5035,0.18445,0.49144,0.03557,-1.07143,-0.12246,0.0,0.0,0.0,-1.51667,0.0,0.0,0.0,-0.3488,0
DBAASP32,-0.42,0.22792,0.0,0.0,-0.49333,0.0,0.0,0.07692,1.02123,3.83333,0.0,-0.61538,-0.5,0.75,1.09034,-0.39024,1.23109,2.50611,0.0,0.0,2.68524,0.62821,0.0,0.0,-0.79453,0.48148,0.62821,2.73463,1.0,-0.38699,-0.21626,0.0,-4.60789,0.0551,-0.16762,0.62821,-0.5035,-0.83004,-0.38356,0.2371,0.09524,-3.04932,0.0,0.0,0.0,0.28889,0.8062,0.0,0.0,1.02175,0
DBAASP1005,0.0,0.59829,0.0,0.0,-0.08222,0.0,0.0,-0.46154,0.35236,0.0,0.0,0.47552,-0.175,-0.5,0.24854,2.94309,0.6362,-1.23548,0.0,2.5,-0.43386,0.0,0.0,0.0,1.86571,-0.12037,0.0,-0.12484,0.0,0.46992,-0.59869,0.0,0.15803,0.20661,0.56571,0.0,0.04196,-0.83004,0.49144,-0.10997,-0.07143,0.58079,0.0,0.0,0.5,0.28889,0.0,0.0,0.0,0.42326,0
DBAASP2846,-0.03818,0.0,0.0,0.0,-0.49333,0.0,0.0,0.76923,-0.21454,1.15,0.0,0.38462,0.25,-0.08333,-0.17181,0.18118,-0.1414,0.21016,0.0,1.53846,1.14055,-0.18977,0.0,0.0,0.50284,-0.48148,-0.18977,0.19933,0.0,-0.38699,0.08755,0.0,1.41246,-0.03814,0.05802,-0.18977,-0.5035,-0.83004,0.39422,0.13276,0.1978,1.32135,0.0,0.0,1.0,0.06667,-0.24354,0.0,0.0,-0.58787,0
DBAASP4455,-0.42,0.59829,0.0,0.0,1.56222,0.0,0.0,-0.23077,-0.00189,0.0,0.0,-0.61538,-0.425,-0.04545,0.23146,0.27642,0.50481,0.79882,0.0,1.66667,-0.30874,0.0,0.0,1.2404,1.10953,0.60185,0.0,0.63173,0.0,0.23415,0.57051,0.0,-0.82473,0.20661,-0.31429,0.0,0.31469,-0.32279,-0.38356,0.4324,0.92857,-0.71411,0.0,0.76915,0.0,-0.07222,0.0,0.0,6.33333,0.06805,0
DBAASP2211,-0.42,-0.51282,0.18182,0.0,0.64513,0.0,0.0,0.53846,-2.51577,1.15,0.0,0.05128,0.175,-0.08333,-2.89835,-0.39024,-0.7557,0.73668,0.0,0.0,0.74582,-0.18977,0.0,3.65532,-0.08407,1.18519,-0.18977,0.71679,-1.0,1.41463,-1.14003,0.0,0.31023,-0.79339,1.68264,-0.18977,0.37762,-0.83004,0.39422,0.17866,-0.72527,0.99023,0.0,0.0,0.0,0.06667,-0.24354,0.0,0.0,-0.02255,0
DBAASP640,0.72545,-0.25641,0.0,0.0,-0.11385,0.0,0.0,0.42308,-0.51953,0.0,0.0,0.71795,0.525,-0.08333,-0.64556,0.18118,-0.25547,-0.62699,0.0,0.0,-0.57337,-0.18977,0.0,1.22256,0.49598,0.18519,-0.18977,-0.92876,-1.0,0.73821,-0.3113,0.0,0.49373,0.12969,3.71341,-0.18977,-0.12587,-0.37352,0.39422,0.22488,-0.26374,0.5286,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,-0.39244,0
DBAASP2826,1.155,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.30769,0.05099,0.0,0.0,-0.17094,-0.05,1.16667,0.1367,0.60976,-0.6241,0.00993,0.0,0.0,-0.70576,0.40743,0.0,0.0,-0.16698,-0.04815,0.40743,-0.41531,0.0,-0.38699,-1.04582,0.0,-0.49547,0.29752,4.52571,0.40743,-0.5035,1.12648,1.94977,-0.7828,-0.17143,-0.71901,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,-0.23484,0
DBAASP5014,0.28,-0.09615,0.0,0.0,-0.49333,0.0,0.0,-0.73077,0.20087,2.3,0.0,-0.61538,-0.95,0.21429,0.26161,-0.39024,-0.08823,1.12363,0.0,0.0,1.66007,0.86328,0.0,0.0,-0.66162,1.14352,0.86328,0.39339,0.0,-0.38699,-3.85245,0.0,-1.7659,-0.11157,0.56571,0.86328,-0.5035,0.083,-0.38356,-0.55055,0.42857,-0.14386,0.0,0.0,0.0,-0.43333,1.10787,0.0,0.0,0.11169,0
DBAASP634,0.34364,0.0,0.0,0.0,-0.11385,0.0,0.0,0.23077,-0.65961,0.0,0.0,0.71795,0.25,-0.08333,-0.80691,0.18118,-0.2311,-0.5765,0.0,0.76923,-0.63674,-0.18977,0.0,1.28705,0.98978,0.18519,-0.18977,-0.47522,0.0,0.73821,0.11118,0.0,0.65764,0.12969,3.30725,-0.18977,-0.12587,-0.37352,-0.38356,0.07098,-0.26374,0.58699,0.0,0.0,0.5,0.4,-0.24354,0.0,0.0,-0.3347,0
DBAASP2222,-0.42,-0.51282,0.09091,0.0,0.26564,0.0,0.0,0.76923,-1.82071,1.15,0.0,0.05128,0.25,-0.08333,-2.05882,-0.39024,-1.26386,1.22309,0.0,0.0,0.34647,-0.18977,0.0,2.37925,0.02899,0.85185,-0.18977,1.10022,-1.0,1.41463,-1.73852,0.0,0.20634,-0.79339,0.87033,-0.18977,-0.12587,-0.83004,0.39422,0.71384,0.1978,0.89979,0.0,0.0,0.0,0.06667,886.68397,0.0,0.0,-0.35155,0
DBAASP181,0.34364,0.51282,0.0,0.0,-0.11385,0.0,0.0,0.07692,1.27432,0.0,0.0,0.38462,0.0,-0.08333,1.45713,0.75261,0.23545,-1.38918,0.0,1.53846,-1.06883,-0.18977,0.0,0.0,-0.33467,-0.14815,-0.18977,-0.97577,692861481133922.0,1.41463,-0.20505,0.11111,-0.33344,0.12969,0.46418,-0.18977,0.88112,0.083,-0.38356,0.67267,-0.26374,-0.02402,0.0,0.0,0.0,-0.6,-0.24354,0.0,0.0,0.1025,0
DBAASP4917,-0.42,0.0,0.0,0.0,1.02462,0.0,0.0,0.0,0.42177,0.0,0.0,-0.28205,-0.125,-0.08333,0.55835,0.75261,-0.28388,0.12602,0.0,1.53846,-0.46147,-0.18977,0.0,1.31202,-0.35589,0.18519,-0.18977,0.62878,0.0,-0.38699,-0.82498,0.0,-0.21852,0.2136,0.05802,-0.18977,0.5035,-0.37352,-0.38356,0.60235,0.1978,0.0,0.0,1.52539,0.0,0.06667,-0.24354,0.0,8.76923,-0.1494,0
DBAASP2016,-0.03818,0.0,0.0,0.0,-0.11385,0.0,0.0,-0.03846,-0.80933,0.0,0.0,0.71795,0.1,-0.08333,-0.8446,1.89547,-0.3023,-0.52379,0.0,1.53846,-0.40662,-0.18977,0.0,1.44896,1.949,-0.14815,-0.18977,-0.10105,0.0,0.60163,-0.06107,0.0,0.26481,0.12969,1.68264,-0.18977,-0.12587,-0.83004,-0.38356,0.16776,-0.26374,0.76326,0.0,0.0,0.33333,0.06667,-0.24354,0.0,0.0,-0.08871,0
DBAASP4410,-0.03818,0.51282,0.0,0.0,1.78359,0.0,0.0,0.19231,0.55397,0.0,0.0,-0.61538,-0.2,-0.08333,0.82009,0.18118,-0.6017,0.6196,0.0,0.76923,0.55119,-0.18977,0.0,1.07602,-0.11891,0.51852,-0.18977,-0.17002,692861481133922.0,-0.38699,0.80605,0.0,-1.27058,0.04577,-0.34813,-0.18977,0.0,0.99605,0.39422,0.49559,0.1978,-0.9654,0.0,0.7111,0.0,0.4,-0.24354,0.0,5.84615,0.40691,0
DBAASP848,0.0,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.23077,-0.06647,0.0,0.0,-0.25175,0.225,1.31818,-0.01291,0.94309,0.61497,0.30262,0.0,0.0,-0.52796,0.0,0.0,0.0,-0.01472,-0.48148,0.0,-0.01107,-1.0,0.14472,0.66073,0.0,-1.60473,-0.79339,-0.31429,0.0,-0.5035,0.6917,2.24144,0.20606,-0.07143,-2.71064,0.0,0.0,0.0,-0.79444,0.0,0.0,0.0,0.33894,0
DBAASP2001,0.28,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.5,0.04942,2.3,0.0,1.0989,-0.625,0.92857,0.06561,-0.39024,0.44597,1.71511,0.0,0.0,-0.38069,0.86328,0.0,0.0,0.35192,-0.48148,0.86328,0.80592,0.0,-0.06179,0.02,0.0,-1.96358,-0.79339,1.22571,0.86328,-0.5035,-0.83004,3.11644,1.48381,-0.32143,-1.75762,0.0,0.0,0.0,0.10833,1.10787,0.0,0.0,-0.05608,0
DBAASP4353,1.38,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.07692,0.00107,0.0,0.0,0.88462,-0.375,1.375,-0.00442,0.94309,-0.91799,0.14943,0.0,0.0,1.52216,0.62821,0.0,0.0,0.05056,-0.48148,0.62821,-1.25838,1.0,0.20163,-0.1014,0.0,-2.05123,-0.79339,0.41905,0.62821,-0.5035,0.6917,1.01644,1.83791,0.7619,-1.89461,0.0,0.0,0.0,-0.19259,0.8062,0.0,0.0,-0.3231,0
DBAASP2035,-0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-1.0,1.57223,0.0,0.0,-0.61538,-0.7,1.64286,1.54081,1.60976,0.15053,1.18775,0.0,0.0,-0.3668,0.86328,0.0,0.0,-1.82962,-0.48148,0.86328,2.9163,0.0,-0.38699,-0.11644,0.0,-2.99379,-0.79339,-0.75429,0.86328,-0.5035,-0.83004,-0.38356,1.51294,-0.32143,-3.29848,0.0,0.0,0.0,-2.6,1.10787,0.0,0.0,0.2834,0
DBAASP2393,-0.42,-0.51282,0.0,0.0,0.05481,0.0,0.0,-0.73077,-0.51778,0.0,0.0,-0.61538,-0.6,-0.5,-0.5867,-0.39024,-0.37899,0.58729,0.0,0.0,-0.17684,0.62821,0.0,0.0,0.22366,-0.48148,0.62821,0.76314,1.0,0.22764,0.208,0.0,1.8117,-0.79339,-0.16762,0.62821,0.04196,-0.83004,2.41644,0.20078,-0.57143,1.42966,0.0,0.70377,0.0,-0.67407,0.8062,0.0,4.22222,0.20238,0
DBAASP92,-0.03818,0.25641,0.09091,0.0,0.26564,0.0,0.0,-0.30769,-0.9277,0.0,0.0,0.05128,-0.05,0.33333,-1.17591,-0.39024,0.07318,-0.70364,0.11111,0.76923,-0.43478,-0.18977,0.18182,1.26811,0.91291,1.18519,-0.18977,-0.32067,0.0,1.41463,-1.99374,0.0,-0.27231,0.2136,0.87033,-0.18977,-0.12587,-0.37352,0.39422,-0.49086,0.1978,-0.27852,0.0,0.0,0.0,-0.6,-0.24354,0.0,0.0,0.0738,0
DBAASP3056,-0.07,-0.03663,0.0,0.0,-0.14095,0.0,0.0,0.65385,-0.90985,0.0,0.0,0.61538,0.45,-0.5,-1.01341,0.10976,-0.03064,0.03553,0.0,1.42857,-0.39989,-0.37179,0.0,1.39764,1.39025,-0.17196,-0.37179,0.88879,0.0,-0.38699,-0.22199,0.0,1.93142,0.14168,2.26286,-0.37179,0.08092,-0.41502,-0.38356,-0.59048,1.28571,1.61685,0.0,0.0,1.0,0.80476,-0.47713,0.0,0.0,-0.54749,0
DBAASP3001,-0.42,1.15385,0.0,0.0,-0.49333,0.0,0.0,-1.15385,1.19475,0.0,0.0,-0.61538,-0.925,-0.5,1.51714,1.60976,4.15083,1.11684,0.0,5.0,0.81673,0.40743,0.0,0.0,-0.71631,-0.48148,0.40743,2.03326,0.0,-0.38699,0.89383,0.0,0.44046,0.29752,-0.22629,0.40743,-0.5035,-0.83004,-0.38356,-3.24823,-2.57143,-1.92038,0.0,0.0,0.0,-2.6,0.52287,0.0,0.0,4.43792,0
DBAASP754,0.105,0.15385,0.0,0.0,0.0,0.0,0.0,-0.80769,0.44566,0.0,0.0,-0.61538,-0.55,0.61111,0.34747,0.60976,0.57102,0.71355,0.0,0.0,-0.5079,0.40743,0.0,0.0,-0.28669,0.38519,0.40743,0.70204,0.0,0.34472,0.29993,0.0,-0.15444,0.18843,-0.22629,0.40743,0.96923,-0.17787,-0.38356,0.18104,1.02857,-0.73148,0.0,0.0,0.0,-0.86667,0.52287,0.0,0.0,0.31153,0
DBAASP2853,-0.03818,0.25641,0.0,0.0,0.26564,0.0,0.0,0.0,-0.08963,0.0,0.0,0.71795,0.0,-0.08333,-0.02458,1.32404,-0.35936,-0.98113,0.0,0.76923,-0.94054,-0.18977,0.0,0.0,1.34009,0.18519,-0.18977,-0.1969,0.0,0.60163,-0.07732,0.0,0.28283,0.12969,0.46418,-0.18977,-0.12587,-0.83004,-0.38356,1.14043,-0.26374,0.54555,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,-0.20002,0
DBAASP3156,0.04667,0.09324,0.0,0.0,0.40364,0.0,0.0,-0.07692,0.41922,0.0,0.0,0.18462,-0.15,0.0,0.31779,0.40976,-1.04844,-0.69689,0.0,0.0,0.07377,0.19861,0.0,0.0,1.0656,0.3064,0.19861,-0.26054,-1.0,0.38211,-0.24069,0.0,-0.257,0.09917,0.68571,0.19861,-0.05722,0.31126,-0.38356,0.41763,0.15584,-0.31422,0.0,0.0,0.0,0.15758,0.25489,0.0,3.45455,-0.77932,0
DBAASP2804,0.63,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.30769,0.17992,1.64286,0.0,0.2735,-0.05,0.61111,-0.02596,-0.39024,-0.75105,0.25865,0.0,0.0,-0.09863,0.40743,0.0,0.0,-0.43546,-0.04815,0.40743,-0.22148,0.0,-0.38699,-1.04582,0.0,0.71746,0.29752,4.52571,0.40743,-0.5035,-0.17787,0.78311,-0.7828,0.42857,0.41693,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,-0.41838,0
DBAASP946,-0.42,2.34432,0.0,0.0,-0.49333,0.0,0.0,-1.73077,5.2422,0.0,0.6,-0.61538,-1.975,-0.5,5.64996,-0.39024,2.02451,1.90721,0.0,1.42857,1.04188,1.11583,0.0,0.0,2.04156,-0.48148,1.11583,2.09889,6433713753386423.0,-0.38699,2.40458,0.33333,3.40841,0.29752,0.0,1.11583,-0.5035,1.45257,-0.38356,-3.02417,-0.85714,0.69804,0.0,0.0,0.0,-2.6,1.43198,0.0,0.0,2.60951,0
DBAASP2279,0.78,-0.51282,0.0,0.0,0.05481,0.0,0.0,-0.07692,-0.07755,1.91667,0.0,1.38462,-0.375,0.75,0.03737,-0.39024,-1.51682,0.70006,0.0,0.0,0.68605,0.62821,0.0,0.0,0.95292,-0.48148,0.62821,-0.76734,1.0,0.22764,-0.34445,0.0,0.96469,-0.79339,1.00571,0.62821,0.40559,-0.83004,-0.38356,1.0882,0.09524,0.55235,0.0,0.0,0.0,-0.67407,0.8062,0.0,0.0,-1.10968,0
DBAASP339,0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.23077,-0.2355,0.0,0.0,0.47552,0.2,0.40909,-0.28018,0.94309,0.65582,0.42732,0.0,0.0,-1.2724,0.0,0.1,0.0,0.55727,0.24074,0.0,-0.49595,1.0,-0.13333,-2.15967,0.0,-1.01369,-0.79339,-0.31429,0.0,-0.5035,0.18445,1.36644,0.67119,0.42857,-1.78043,0.0,0.0,0.0,0.28889,0.0,0.0,0.0,0.25948,0
DBAASP3594,0.63,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.57692,-0.0309,0.0,0.0,0.2735,-0.275,0.05556,0.0463,1.60976,-0.56975,-0.44684,0.0,0.0,-0.51809,0.40743,0.0,0.0,-0.31107,-0.48148,0.40743,-0.94922,900719925474099.0,0.66992,-0.21827,0.0,-1.4175,-0.6843,-0.22629,0.40743,-0.5035,1.12648,1.94977,0.08706,0.42857,-1.5168,0.0,0.0,0.0,0.86667,0.52287,0.0,0.0,-0.1923,0
DBAASP5181,0.28,-0.03663,0.08333,0.0,1.26857,0.0,0.0,0.03846,-1.44932,0.0,0.0,-0.61538,0.4,-0.11538,-1.24217,0.10976,0.90721,0.28808,0.0,0.0,-0.42702,-0.37179,0.0,3.35757,-1.20466,1.06614,-0.37179,0.64373,0.0,-0.38699,1.52697,0.0,0.69394,-0.40378,-0.37714,-0.37179,0.08092,0.83004,0.31644,-0.43568,0.85714,0.19531,0.0,0.0,0.0,-0.43333,-0.47713,0.0,0.0,1.14532,0
DBAASP2138,0.98,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.07692,-0.1239,0.0,0.0,2.24176,-0.65,0.21429,-0.25179,-0.39024,-1.68917,2.12991,0.0,0.0,2.65981,0.86328,0.0,0.0,0.56802,-0.48148,0.86328,1.08118,0.0,0.20163,-0.67686,0.0,3.75044,-0.79339,-0.09429,0.86328,-0.5035,-0.83004,-0.38356,2.19985,1.17857,1.28305,0.0,0.0,0.0,0.65,1.10787,0.0,0.0,-1.03335,0
DBAASP3700,0.98,-0.27473,0.0,0.0,0.21143,0.0,0.0,0.76923,-0.5588,1.04545,0.0,0.30769,0.9,0.26923,-0.69094,-0.39024,-0.13222,-0.21962,0.0,0.0,-0.47731,-0.37179,0.0,0.0,0.58769,-0.17196,-0.37179,-1.22659,0.0,-0.38699,-0.4645,0.0,0.56902,-0.01417,0.0,-0.37179,0.66533,0.0,0.31644,-0.16797,0.42857,0.6185,0.0,0.6719,0.0,0.18571,-0.47713,0.0,2.71429,-0.34093,0
DBAASP1782,0.98,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.23077,-0.88476,4.6,0.0,0.52747,-0.65,0.21429,-0.97594,-0.39024,1.02103,-1.11744,0.0,0.0,2.18612,0.86328,0.0,0.0,0.03126,-0.48148,0.86328,-4.27645,0.0,-0.38699,0.33714,0.0,0.92263,-0.79339,0.56571,0.86328,-0.5035,0.083,-0.38356,-0.29192,-1.07143,2.51723,0.0,0.0,0.0,0.10833,1.10787,0.0,0.0,-1.54469,0
DBAASP2697,1.68,0.04274,0.0,0.0,0.32889,0.0,0.0,-1.15385,-0.51143,0.0,0.0,0.18462,-1.45,0.5,-0.39035,-0.39024,1.39095,-0.87293,0.0,0.0,1.4511,1.39046,0.0,0.0,-0.53357,0.96296,1.39046,-2.11167,1.0,-0.38699,-2.22911,0.0,1.94404,0.29752,0.12571,1.39046,1.13287,-0.83004,-0.38356,0.64814,0.42857,2.22686,0.0,0.0,0.0,-0.43333,1375.80662,0.0,0.0,-1.60166,0
DBAASP108,0.34364,0.25641,0.0,0.0,-0.11385,0.0,0.0,0.5,0.1657,2.3,0.0,0.71795,0.175,0.33333,-0.07807,-0.39024,-0.07055,-1.26716,0.0,0.76923,1.0819,-0.18977,0.0,0.0,1.34012,0.18519,-0.18977,-0.74465,0.0,1.13821,-0.31124,0.0,0.21479,0.04577,0.46418,-0.18977,0.25175,-0.37352,-0.38356,0.59375,-0.26374,-0.41027,0.0,0.0,0.0,0.4,-0.24354,0.11111,0.0,-0.82352,0
DBAASP3284,0.98,-0.51282,0.0,0.0,-0.04485,0.0,0.0,-0.30769,0.51394,0.0,0.0,-0.21538,0.05,0.0,0.58933,0.40976,0.29268,-0.2927,0.0,0.0,0.02037,0.19861,0.0,0.0,-0.62287,-0.48148,0.19861,-0.39893,0.0,0.35285,0.01172,0.0,-0.56168,-0.79339,-0.27429,0.19861,0.68659,1.45257,0.61644,0.04508,0.7013,-0.83895,0.0,0.0,0.0,-0.23636,0.25489,0.0,3.45455,0.00052,0
DBAASP4920,0.0,0.04274,0.0,0.0,0.32889,0.0,0.0,-0.26923,0.05687,0.0,0.0,-0.61538,-0.075,0.86364,0.06545,-0.39024,-0.34332,0.58207,0.0,0.0,-0.2475,0.0,0.0,0.0,-0.16917,0.60185,0.0,0.79247,1.0,-0.38699,-1.16966,0.0,-0.49275,0.1157,-0.31429,0.0,-0.23077,0.18445,0.49144,-0.579,0.42857,-0.98484,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.07747,0
