,lightgbm,gbc,lda,knn,et,rf,mlp,qda,catboost
DBAASP3809,4.851012234761065e-06,3.80572284995288e-05,5.16020327775796e-05,0.0,0.0,0.0,2.8019218614218783e-05,6.077759971252269e-08,3.688700881672919e-05
DBAASP1202,0.00013951998253428546,0.00023241656070394317,0.0023841114388706603,0.0,0.02,0.09,0.2379082899245375,0.0017848050424484143,0.001318813371795468
DBAASP2141,0.0839908546104606,0.0047254242328735145,0.018456164261441435,0.4429229197033914,0.22,0.34,0.2379082899245375,0.6994121803414168,0.27606101836557057
DBAASP2169,6.343188052890668e-06,3.8396190385392337e-05,5.2803872559864066e-05,0.0,0.01,0.0,4.2630604284097286e-05,9.204485302217441e-08,0.00011161129924994812
DBAASP529,9.214634446319388e-05,6.967274023619623e-05,0.0016908607114460787,0.0,0.0,0.0,4.9301223746723766e-05,0.00011857138191301793,0.00015847779769752925
DBAASP2970,1.322844854456003e-05,3.851265583902754e-05,0.0026667840946864125,0.0,0.0,0.0,5.1474470456299394e-05,4.647228972708051e-08,0.0001010047378069165
DBAASP4118,0.20301848647356904,0.0027020090796570934,0.9730375438268842,0.1414493141448764,0.2,0.29,0.004327957010156837,0.008860512549987933,0.12341512903111249
DBAASP1661,2.071029828711381e-05,6.66201393308219e-05,5.845332827203166e-05,0.0,0.02,0.02,2.1018590731347798e-05,3.80586671192164e-08,0.000462139027370059
DBAASP619,1.0554010901026822e-05,3.578800020785225e-05,0.00018967765513694043,0.0,0.0,0.01,3.7990207032585845e-05,1.6015312828394241e-13,0.0001158854408888875
DBAASP1921,3.231420439359988e-05,3.50888773169758e-05,0.009296278058585869,0.0,0.01,0.0,7.318431233079616e-05,2.3024398552930485e-10,0.000821621513663039
DBAASP4419,0.0003555435172139933,0.00023146997075424415,0.0006619887847505371,0.0,0.02,0.02,0.0017228959420810925,0.01228241738096429,0.0005350812832110857
DBAASP1628,5.962552357546648e-06,4.156732133404098e-05,6.119808723044098e-05,0.0,0.0,0.0,2.599950949283229e-05,1.0236123809048792e-13,4.343595749686882e-05
DBAASP2546,3.3027440298743456e-05,0.00011986137517779891,0.0013308890090479495,0.0,0.04,0.01,4.474465740111635e-05,2.5815924396637174e-05,7.916696791472414e-05
DBAASP489,0.0014583571010279221,0.0005559842355981173,0.05997810385258747,0.0,0.08,0.08,0.0005117924969423371,0.03713520661372052,0.004027382176120831
DBAASP2943,6.0101877749696487e-05,0.00011742776615113937,0.0003448551573733666,0.0,0.02,0.01,0.00027939895253840854,0.00011661275123839048,0.00018168471869034217
DBAASP2605,1.3358824679692838e-05,9.041936299393232e-05,0.01341909600099139,0.0,0.0,0.01,5.0586225253602134e-05,0.0004346684993159257,0.0005610568102309666
DBAASP1157,0.00014463786060484423,0.0039909091892909865,0.0005354432293674195,0.0,0.02,0.05,0.0007291748985028232,0.0050699535449504375,0.0030004224454355044
DBAASP2652,0.0025844240128802282,0.005156607141093422,0.9783955445799266,0.0,0.39,0.18,0.0005274163729072651,0.9999954786446237,0.06876620075457801
DBAASP2792,7.053553872411976e-05,7.055290332207254e-05,0.00044538610993589067,0.11007051132924177,0.02,0.04,0.0024317295290660164,9.497871063790229e-08,0.0007773460020054131
DBAASP2008,0.001120652678029072,0.0011261534453064425,0.055421375561751196,1.4404488789936237e-06,0.15,0.16,0.2379082899245375,0.0004329739518578993,0.0077343272155771785
DBAASP1647,3.877339891642782e-05,6.22314207146209e-05,4.1418958176450864e-05,4.967128437268568e-08,0.01,0.01,0.2379082899245375,7.593018365723726e-07,3.738227206334461e-05
DBAASP2560,4.463929877520911e-05,8.310460126456661e-05,0.0020642496552779536,0.0,0.09,0.05,0.2379082899245375,5.1631428686977044e-05,0.0008057767709374385
DBAASP1277,1.072157356105875e-05,7.923377789367594e-05,6.737898351242212e-05,0.1764705382215347,0.03,0.01,0.2379082899245375,9.84843475304916e-07,0.00017089359746260573
DBAASP368,0.0011509027972453287,0.0027234858421029033,0.0038010247418518365,0.12500032868122204,0.2,0.13,0.2379082899245375,0.0004628298135370462,0.017472532579209107
DBAASP1662,3.025784317926458e-05,3.578800020785225e-05,0.00035870746520075394,0.0,0.02,0.0,2.1914182650862958e-05,1.8095711669331568e-11,0.00024932243858397714
DBAASP3130,0.01923242009991152,0.0017981377008250438,0.6934165624792654,0.0,0.2,0.26,0.4625473520048723,0.9033550011270911,0.01282076290555584
DBAASP3854,6.809496457854313e-06,7.523627768706202e-05,0.00031561133161429395,0.0,0.0,0.0,3.089213449008692e-05,9.636772235043834e-08,5.954340307152524e-05
DBAASP3780,9.151827722475131e-06,3.449226169524644e-05,0.0032294123246295755,0.0,0.02,0.0,3.223694621861299e-05,9.418251262558616e-08,0.0003444367377976136
DBAASP79,0.018073965120294497,0.0027647984240076902,0.7717618434935372,0.34980772625001316,0.27,0.28,0.05752288367742029,1.0,0.01852740747791998
DBAASP1785,0.0035526411515712578,0.0005432126521797582,0.021043048075848125,1.1548416498580166e-07,0.11,0.05,0.2379082899245375,0.08419741007827335,0.0076145038648837765
DBAASP2409,6.511452184045942e-05,6.651852353792147e-05,5.135564231307536e-05,2.1513557586128533e-07,0.02,0.0,0.2379082899245375,2.326996118319257e-05,0.00022239136735105708
DBAASP205,0.00022113393477897635,0.00036164927535999356,0.0029884811163218795,3.353123842529328e-07,0.11,0.07,0.2379082899245375,4.391424167261809e-05,0.006435603903191074
DBAASP3932,0.00027869407887824325,0.00041233735439084656,0.003521901269103686,0.16475081365585556,0.12,0.08,0.2379082899245375,0.9945232925106908,0.0014090617511973323
DBAASP4996,5.938549749071119e-05,0.00013062581405504035,0.00045190957958159996,0.4999816508814831,0.02,0.03,0.2379082899245375,0.0008037797448283296,0.0004502411453429175
DBAASP2629,0.008421569935193713,0.003999299747420471,0.0020695129457233776,0.4999817020300311,0.13,0.11,0.2379082899245375,0.8341873846555354,0.0020190183437621663
DBAASP3954,0.007276112496159222,0.0005723708632409355,0.0005117804067068065,0.1647508136553103,0.16,0.08,0.2379082899245375,1.7387747472191464e-05,0.004404383411537991
DBAASP2014,2.538909843255641e-05,0.00010734439697330362,0.0007056952917595453,5.606629587382009e-07,0.03,0.02,0.2379082899245375,0.0024152221922752893,0.0002314007130949719
DBAASP3370,0.23523061098838405,0.23328719255705546,0.29985412884412405,0.30605117154688277,0.31,0.19,0.2379082899245375,0.08830609716585218,0.29628954882466446
DBAASP1367,0.00011551302951120188,9.717346238095682e-05,0.0003014738584316731,1.9557688290101626e-06,0.0,0.0,0.2379082899245375,3.0841544120591363e-06,0.0003893402352837601
DBAASP3702,0.00031884855506524913,0.00017085920164415448,0.0013190300671785276,2.674470984006255e-12,0.02,0.03,0.2379082899245375,0.00017619307684701036,0.0012489943391997848
DBAASP4951,0.001830249170442217,0.00017122157107390813,0.10326097033446857,0.12861740327806426,0.17,0.09,0.2379082899245375,0.17463820130712462,0.007917593711459555
DBAASP3456,0.003316728434293985,0.039575134615774596,0.012673087242876212,3.3531238043237893e-07,0.24,0.2,0.2379082899245375,0.0010697822441305797,0.05316476314898853
DBAASP1702,1.454265718306625e-05,7.969395392669084e-05,0.001798121986930205,0.0,0.01,0.02,3.528798870283024e-05,1.1936311864530018e-05,0.0006207608829850087
DBAASP3413,0.0001063804958950788,4.32948501988698e-05,0.0001534037134425408,0.0,0.01,0.0,3.965561838671491e-05,0.003981460666734757,0.00021598314943497454
DBAASP2703,4.020764237753802e-05,0.001299964693262793,0.0038321300756366016,2.8432241602549273e-12,0.1,0.04,0.2379082899245375,0.0081798021325396,0.0008584515028557402
DBAASP2030,2.9644900226885535e-05,5.3089257509851265e-05,4.59175601288743e-05,0.0,0.01,0.0,3.0834944171457906e-05,2.3832540638046235e-05,0.000911047674071206
DBAASP1700,0.00011432937466004773,0.009783857655726157,0.003191880283358435,0.0,0.07,0.1,0.0016486791149166976,0.002039918105771256,0.0004890670842597217
DBAASP3510,7.095680084829395e-05,0.00014167215377699414,0.0049615480486836965,0.0,0.04,0.02,0.2379082899245375,0.0013687950824949132,0.0003851954007022641
DBAASP1385,0.021605188805862183,0.01311652955633624,0.003935146327042902,0.8686131591931462,0.28,0.24,0.2379082899245375,0.003468025243952208,0.10083786553407906
DBAASP3095,4.474173465717501e-05,5.498400575002994e-05,0.00563773766474902,3.228562226707438e-07,0.03,0.02,0.2379082899245375,0.0007296214639769162,0.001767429915615061
DBAASP3855,5.8018580949448744e-05,9.532628401538258e-05,0.0049745890087489995,0.0,0.04,0.01,0.2379082899245375,6.786668019310906e-05,0.0017069651641714826
DBAASP3563,1.7489299244759138e-05,0.00018765554972437957,0.012574950512820605,0.05515066803903328,0.08,0.1,0.0013497873455841183,0.8431816746465178,0.002322528237154767
DBAASP3815,0.012773869563051094,0.001346832618324221,9.676741032662483e-05,0.5999993084540247,0.17,0.15,0.2379082899245375,9.29777051151008e-06,0.030179763695789716
DBAASP2300,0.0001190863457917473,0.00010585872210762718,0.03102940187099653,0.0,0.05,0.08,0.00031538454404495496,0.14419610620895598,0.0011388136240622878
DBAASP5062,0.00010713768527383558,0.00020179861831859884,0.0004417026780108542,0.0,0.08,0.03,0.2379082899245375,2.5346400559879032e-05,0.0029295696759886487
DBAASP3827,0.0003169858743431113,0.0021144602339111403,0.3142370411538737,3.725330193376794e-07,0.23,0.21,0.2379082899245375,0.9999999999999998,0.007587372234042512
DBAASP3916,2.9209413587616382e-05,0.0014626430408574682,0.33215793735029975,0.0,0.06,0.06,0.0005315866198991562,0.0002822750910891437,0.0011226119064872806
DBAASP4333,0.0017064153034572905,0.00013278193613752845,1.9182839232977722e-05,0.1126120323244683,0.09,0.15,0.0006859130920105678,1.6837557169792567e-62,0.002389386001932149
DBAASP5066,0.013352523478372505,0.0005359407820889386,0.03970210502757799,0.5999992989999428,0.22,0.15,0.2379082899245375,7.037312063603369e-07,0.019674200538233908
DBAASP3735,0.0003263903301993375,0.00047742720136069325,0.059092537688949384,0.0,0.11,0.04,0.2379082899245375,0.001995101891404648,0.0031069968313232584
DBAASP2738,7.181639949233056e-05,0.00013809300044389716,4.149900451843363e-05,0.11612862304403011,0.02,0.07,0.2379082899245375,2.1883808611635527e-09,0.0011768591899557273
DBAASP318,0.0020377934994024924,0.010597005116309257,0.0007522689611702183,2.1513878472137293e-07,0.28,0.17,0.2379082899245375,1.4573978265679146e-06,0.013379012872760089
DBAASP3883,0.0006732829066969312,0.0002709034758977383,0.002576874750833065,0.0,0.09,0.1,0.2379082899245375,4.06213445985192e-08,0.012002935668109825
DBAASP428,0.00020863483397986406,0.0012213960541840368,0.00018886450581346673,0.0,0.08,0.19,0.2379082899245375,1.9082926524848385e-15,0.0019373854507612354
DBAASP4939,0.00023886541710223643,0.00032987697991369386,0.00148853049503122,0.0,0.14,0.04,0.2379082899245375,0.0014361059099979715,0.0014434421608042873
DBAASP234,0.0018618707915865626,0.0004380562552910318,0.04447034447246334,0.0,0.13,0.05,0.2379082899245375,0.7619469186860712,0.008644269515247684
DBAASP4562,5.80479612179277e-05,8.56423179390036e-05,0.00015074206255100906,2.2947833230244696e-07,0.04,0.01,0.2379082899245375,0.635277376449459,0.0010414510275009237
DBAASP4185,5.8724799619012065e-05,8.645802885490216e-05,0.00020012224541966168,0.11612862304405036,0.05,0.06,0.2379082899245375,0.0001411028105676303,0.002862955023006417
DBAASP2380,0.0009355388704762092,0.004702010364427484,0.09558771879893795,1.4305507925195024e-06,0.16,0.09,0.2379082899245375,0.9999882072535178,0.009882282924878538
AAPeptide151,0.09871000909723569,0.06448775382019038,0.00046648573807201154,0.6847101863969657,0.53,0.52,0.2379082899245375,0.9970607222913955,0.24248422880676934
AAPeptide241,0.4632828918932573,0.013984592788504084,0.1698168833694526,0.3667805382899885,0.29,0.4,0.606207380775047,0.00025826816091457434,0.402267470356579
AAPeptide138,0.9671280470501965,0.9879602063995443,0.9310257068831421,0.9999986812476817,0.56,0.7,0.2379082899245375,0.9999481646585724,0.8356354195362816
AAPeptide226,0.00022889776894282889,0.031768303825997206,8.613810626864323e-05,0.0,0.05,0.26,9.982940396821486e-05,2.155625787384924e-18,0.011205689495878376
AAPeptide053,0.9144695699918985,0.05354001357288694,0.9933952015102947,0.1666685893751563,0.39,0.47,0.2379082899245375,0.8289847987794707,0.2240175403971373
AAPeptide072,0.026852986162178967,0.16769911777497246,0.7575744927727599,0.0,0.36,0.27,0.2379082899245375,0.9829435833049849,0.10570516415667572
AAPeptide203,0.8851545698452711,0.9976854623515715,0.9976565179522162,0.7261533423860134,0.82,0.67,0.9903578286461722,1.0,0.9681645091864489
AAPeptide235,0.9465525275418996,0.981806858519324,0.520192106127768,0.7707987834483849,0.51,0.8,0.9778507043937339,0.32707763323323025,0.8589516680430334
AAPeptide078,0.26003058627343434,0.9135862386543905,0.021970029880380628,0.17647050119350602,0.37,0.34,0.2379082899245375,0.0002116737074605637,0.3830808157948599
AAPeptide218,0.961108554138253,0.9959233023251711,0.9987732629933708,0.9999999999993724,0.44,0.41,0.2379082899245375,0.6382475343656339,0.5915770433168621
AAPeptide171,0.9914673135476658,0.9992724998916224,0.985909809307662,0.5999993253066739,0.72,0.83,0.2379082899245375,0.9999999277751842,0.9089222790948138
AAPeptide223,0.5032596787882001,0.007237823364328354,0.524765044386571,0.16666859143764595,0.41,0.27,0.2379082899245375,0.7270233865942719,0.12094040632902743
AAPeptide192,0.09212657985875031,0.1270079745027366,0.21619817462815796,0.0,0.24,0.26,0.2379082899245375,0.9999150629114028,0.15724112627770326
AAPeptide051,0.00010740307318555728,0.00013293122313413054,0.04013462214635422,0.05777078430512007,0.06,0.08,0.014312752860234626,0.2236906590547691,0.003120970518190824
AAPeptide179,0.986477421986622,0.9980038681216066,0.9975160506263181,0.8235294737303542,0.94,0.93,0.2379082899245375,0.9999999991615032,0.9981571509336914
AAPeptide266,0.007185508921247361,0.004429483539165801,0.0007342765058093647,0.16720262748139458,0.27,0.09,0.2379082899245375,0.0004242557288004421,0.018197086981732453
AAPeptide137,0.9026472970165793,0.9732180534200212,0.9970442665160559,0.9999999999994509,0.7,0.65,0.2379082899245375,0.9998000761627522,0.9599042474013005
AAPeptide044,0.05340683598869402,0.26370989942960693,0.15681728259065658,0.2549270743465069,0.43,0.33,0.0008313162969858329,0.861171935678723,0.39677161732054905
AAPeptide069,0.9685831259666082,0.9390529305365501,0.9963388499453502,0.1666688368176737,0.66,0.5,0.2379082899245375,0.9999115510773433,0.5163696082923052
AAPeptide252,0.00039998570033157463,4.432582508071196e-05,0.02351582756811938,0.05640921388286993,0.06,0.04,0.00012114710606069144,2.551924201074319e-07,0.0018181735051785459
AAPeptide003,0.9983198418234036,0.9996630519578432,0.9999999999941032,0.8192478870825202,0.8,0.79,0.9275366192792938,0.9999999716648148,0.8381573463791656
AAPeptide123,0.9959095993833161,0.999095187335776,0.9991654423258989,0.8823529487882951,0.82,0.88,0.2379082899245375,0.9999959458522512,0.9735643570535025
AAPeptide091,0.018053128940847814,0.0037600979029888907,0.6280107524476899,0.44507636074865475,0.27,0.19,0.2379082899245375,0.43811537290848473,0.013054623017378399
AAPeptide099,0.9465460976381629,0.998314742524943,0.7907116236365874,0.6554132241491554,0.79,0.95,0.9871269057634573,0.9999999999996818,0.9877811379461768
AAPeptide094,0.9861067967722652,0.9993856741731477,0.9934052000662599,0.48871226868643325,0.9,0.92,0.9704979727265834,1.0,0.9939026788665549
AAPeptide273,0.053271538257642186,0.165180930177311,0.043553138194013116,0.1619971166103469,0.33,0.29,0.007963169708944028,0.00018463549896752216,0.07667637165386865
AAPeptide183,0.9979638002510731,0.9995059062094435,0.9939271731661368,0.823529470018988,0.95,0.95,0.2379082899245375,0.9999999994220723,0.997842161484285
AAPeptide107,0.00621947224461979,0.014134441940222925,0.024627163995815767,0.07471196106177416,0.26,0.16,0.0255651530365343,0.05787447419647898,0.04987672223305445
AAPeptide131,0.9851182028469665,0.9453192035728127,0.5116506581472615,0.5555549581292262,0.87,0.73,0.2379082899245375,0.7704343893560031,0.9517201984955767
AAPeptide060,0.9186723326780921,0.11666399313350614,0.9969243860769172,8.344487799909055e-07,0.3,0.34,0.2379082899245375,0.039938096520062506,0.5104766975879849
AAPeptide257,0.731915610632462,0.6099624480777446,0.06051029809200566,0.3566101527464462,0.27,0.45,0.9995516375207417,0.708902883561129,0.35586960735612266
AAPeptide280,0.008362202143159244,0.0006432018602904599,0.03765265732890329,0.09090916171068474,0.16,0.08,0.2379082899245375,0.05266568008511331,0.0041315507098895815
AAPeptide267,0.9801132131324592,0.7894282810015666,0.5813225004005094,0.2352940853740399,0.35,0.59,0.2379082899245375,0.9452855145006456,0.7560015153482438
AAPeptide098,0.9269007386231262,0.9983983534038372,0.9916492530522547,0.48427190101454365,0.9,0.93,0.9510191378627139,1.0,0.9880340822621001
AAPeptide095,0.996875815501047,0.9998449859364703,0.8819278364630238,0.7930843708402785,0.84,0.96,0.9979454141319488,0.9999999958642118,0.9977037720430805
AAPeptide211,0.0005094508805299804,0.00010109858739340406,0.09271257498283308,0.0,0.11,0.04,0.0028301488631915883,0.0426860045702828,0.0014285987249434274
AAPeptide006,0.9607599115433465,0.7305614748211601,0.4188160231406426,0.8571426607104171,0.6,0.56,0.2379082899245375,0.9999746329475458,0.705616479033708
AAPeptide036,0.06868988935887635,0.02402979287517944,0.5049672737154883,0.0,0.22,0.39,0.0017764602436670836,0.7678009094849467,0.4896853259501885
AAPeptide208,0.22327853711960977,0.6566040755018744,0.9718255334195621,0.6617155477260495,0.52,0.34,0.10624865585919382,1.0,0.394631241793674
AAPeptide231,0.9608151577832014,0.9964608371239733,0.03873826625574586,0.10281632612738602,0.61,0.67,0.09508053285125363,0.0200802543569852,0.9473264590236
