,lightgbm,gbc,lda,knn,et,rf,mlp,qda,catboost
random_peptide_342,0.0012038269548904044,0.0002749416645515345,0.041291547905654986,0.07401304473416344,0.07,0.01,0.13472313118897666,0.0033424435571384457,0.0002935842383005077
random_peptide_343,0.00018552250422248517,0.0003859804473044949,0.0017958864245998483,0.0,0.02,0.01,0.001001129491315922,2.2900915983649634e-07,1.1763289040877677e-05
random_peptide_344,0.00013938140299135554,0.0001357562245955561,0.0035412821125768166,0.07088922884598492,0.03,0.03,1.5432412628272747e-05,1.2936450652269933e-06,3.5387460634491574e-05
random_peptide_345,0.0013368839577826382,0.00024886739580410515,0.0034022664547800952,0.08911798566010011,0.04,0.05,0.0007310681724552198,3.2250495588195717e-05,0.004663830085076274
random_peptide_346,8.945357842158202e-05,7.581019784349165e-05,0.002217162219810831,0.0,0.03,0.01,5.748435059887306e-06,4.8222990175559914e-09,2.19139854772015e-05
random_peptide_347,4.108273300347935e-05,0.00011733537715714956,0.0032871058302637373,0.0,0.0,0.02,0.0034469378149687593,3.4826697607693415e-05,9.170798224979832e-05
random_peptide_348,0.0003106620563485558,0.0006808853260162236,0.005707213513850131,0.0,0.04,0.03,0.0015466281031288596,2.3401451749510812e-06,0.00047615571162447996
random_peptide_349,0.0008712469359110364,0.00036858562714901235,0.020734957237319097,0.0,0.07,0.02,0.010897496793767338,0.00013000793425367355,0.0006393304223623658
random_peptide_350,3.9858076591266936e-05,0.0002350747884239154,0.028299636067967808,0.0,0.01,0.02,0.04593959669529228,0.9999981576139736,8.838992173813227e-05
random_peptide_351,8.384093298192862e-05,0.00015149459949931354,0.0056849230730333655,0.14475504809227133,0.02,0.01,0.0015317354835570965,2.2565012522854476e-05,0.00027967539120618437
random_peptide_352,0.00018171769425498385,0.0003992379046446703,0.0017407286744013566,0.06827177902518608,0.04,0.08,0.0023167152195229363,3.117093426804358e-05,6.432180165844106e-05
random_peptide_353,9.189642249545155e-05,9.891002251273819e-05,0.0032883457241141157,0.055393279027594174,0.04,0.01,3.659815294978649e-05,0.00020446089674500204,6.688022542700447e-05
random_peptide_354,0.0007570559823313755,0.0002654852854003028,0.014410938952392023,0.07206398898233055,0.08,0.04,0.13000004456147357,0.00011112415357434621,0.005652385011800115
random_peptide_355,4.32206865986523e-05,0.00014501143870279388,0.007791979148617022,0.0,0.02,0.0,0.00019943636662013106,2.961479882606432e-05,0.00019937381596802487
random_peptide_356,4.1194997524449726e-05,0.00013939385697203205,0.0036383378557197188,0.0,0.0,0.0,0.001607138286586587,5.282520195669102e-06,1.1713016011227937e-05
random_peptide_357,0.001545522988665481,0.0004524615240348669,0.004309206359002372,0.06758029908501226,0.04,0.05,0.004134487403941213,8.473934665385849e-06,0.000625819713352545
random_peptide_358,8.14005871870459e-05,0.0036840791533631558,0.018390063437557166,0.0,0.02,0.02,7.275396547730929e-06,2.8950902744176026e-13,1.4592757253682386e-06
random_peptide_359,0.002003307530687749,0.0002646469916021754,0.010220222067535601,0.07186421279082802,0.06,0.02,0.0016539490215643732,1.8703709440486213e-05,0.0009571178396848895
random_peptide_360,0.008842650002149911,0.0006919138669072972,0.01077807145333366,0.05720368470905915,0.2,0.12,0.003104118716500302,0.004770726371016101,0.003580075192736976
random_peptide_361,0.0027650549276588667,0.7788380717920534,0.0027745049429618454,0.22233360298889415,0.22,0.44,0.002395494212687775,6.151036019486222e-14,0.05461191165703761
random_peptide_362,0.0005395934630661099,0.0004308509656312686,0.007934418064209931,0.0,0.06,0.05,0.0034155302204355955,0.003348079917545651,0.00300910043531288
random_peptide_363,0.00015682513132695374,0.0005680074329008473,0.021518572226447617,0.0,0.02,0.07,0.0018101314030549952,0.9861919294171482,0.0008168837349923698
random_peptide_364,0.0004315209766847906,0.00015119664606943613,0.023436215103261923,0.1323450915135976,0.0,0.05,0.007056621168683061,0.00033912711030277434,3.579649777336386e-05
random_peptide_365,0.0001253684876483103,0.00025204090659962543,0.0025318740335474365,0.0,0.0,0.0,0.0021019400618314085,7.80663812183976e-06,7.184082523957336e-05
random_peptide_366,0.00033093598507859224,0.0006738787282279779,0.005470571052526604,0.0,0.03,0.11,0.00046494434528041105,4.6532735295609127e-07,0.0001621381513718825
random_peptide_367,0.08866815969665605,0.016506765401992484,0.2676802282758715,0.06441538782650189,0.21,0.25,1.529021829834582e-05,0.037681375262600396,0.1427853200800437
random_peptide_368,0.00022599326509767769,0.000702338702283088,0.0041888429945834945,0.0,0.07,0.06,0.0056845593591249586,0.319134367935747,0.0007397618792109043
random_peptide_369,0.0018089109539758948,0.0003093053089180899,0.015530620766714388,0.0,0.01,0.02,0.2036976096605728,0.0012789964523631566,0.0005566326440542077
random_peptide_370,0.003505538200248402,0.0001719957194439089,0.014389402638526673,0.09926404590201834,0.04,0.1,0.08056200823222535,0.08496680953447741,0.0045483664042259096
random_peptide_371,0.0020135639117335024,0.005183527034684851,0.08227572272714806,0.0,0.02,0.06,0.00969580615954711,9.015110707976022e-05,0.004177433611461612
random_peptide_372,0.0002368028962411865,0.00015546473492192026,0.005089034088990651,0.0,0.01,0.01,0.00017573185167328107,3.101665174859108e-06,0.00014438805389272369
random_peptide_373,0.0002421871294638829,0.00018142648983048284,0.0028807620412992802,0.0,0.02,0.0,0.001332873345736404,9.350325673148221e-05,0.00028224687037027297
random_peptide_374,0.0002081586734189146,0.00021333753979520525,0.0014217746344009391,0.0,0.0,0.06,0.005757011927659048,0.0018095997680728788,0.0004903086168177236
random_peptide_375,0.00025427719212937444,0.0007238739765346324,0.027121109330726253,0.0,0.05,0.09,0.0008895917716491102,9.259117510550207e-06,1.6481788174492012e-05
random_peptide_376,9.628360107475594e-05,0.00052211514686722,0.0025330229315726157,0.0861762844011453,0.0,0.0,0.003947723667018971,2.259291627457382e-07,0.00014382834995426284
random_peptide_377,0.002451008728180767,0.0004535394932412156,0.004476480797072753,0.14311854046579203,0.05,0.08,0.05858506917298984,3.936477689672854e-08,0.004233281263162411
random_peptide_378,0.0002428397687312538,0.000173627416847523,0.08602396406908254,0.0,0.04,0.05,0.004772925709841002,0.00010659494016879419,0.0002104008850491998
random_peptide_379,0.0002634077518674631,0.00015942500447022702,0.0027382573178251603,0.06620055671303869,0.03,0.01,0.007037723054241221,7.598907915134372e-06,0.00021547894348566678
random_peptide_380,0.0011578320645126911,0.009944192587012644,0.012577168815494708,0.07508807542985602,0.03,0.07,0.017722181110218022,3.1625593345607574e-05,0.015043740673326197
random_peptide_381,0.001665042485960414,0.00022279488986945642,0.008807034728654352,0.07341480906729136,0.03,0.06,0.0026811106059547916,0.0005221799999374876,4.584875483801097e-06
random_peptide_382,0.0008918696436149905,0.0007685170383596153,0.0067334722671088506,0.06267811786135191,0.09,0.05,0.03557992540327388,0.011195777651038597,0.0005230273708727788
random_peptide_383,0.016476592134746035,0.03655237400915757,0.10214000580251648,0.0,0.11,0.07,0.03445766592080007,0.0020612140492641306,0.009675297862634042
random_peptide_384,0.0008717907109579617,0.002081357020564859,0.003093618192174822,0.0,0.07,0.07,0.0031092160834838268,0.000989471137017524,0.00017657213524602684
random_peptide_385,0.0006011880561528485,0.000636699658173042,0.03527896251656357,0.0,0.02,0.11,0.051517198426976836,0.7875722417441237,0.00012740469319771284
random_peptide_386,0.0035304873427559193,0.00012698895461838748,0.11010051743599798,0.0,0.09,0.1,0.006664512029333924,0.00039655326058721013,0.0007484507289213803
random_peptide_387,0.25468167550391335,0.08367071038107389,0.08336836790673825,0.0,0.16,0.28,0.021265174728864526,0.9924051664343899,0.0017837187459860365
random_peptide_388,0.0004410220600138593,0.0021291673946391967,0.000855761331736502,0.06480636930733129,0.01,0.05,3.844520596499898e-05,5.629175662603134e-12,1.3511109355292149e-05
random_peptide_389,8.081461504317057e-05,0.0002660274595440459,0.005138064759824794,0.0,0.02,0.05,0.003191163492656873,6.198551790642401e-06,0.000213751205873546
random_peptide_390,0.0009516152576655127,0.006199101995233966,0.006011543866533073,0.13447939313994184,0.07,0.03,0.01285546736778492,0.0014087068938209509,0.0006363634037400857
random_peptide_391,8.104348941364823e-05,0.002163692158563876,0.040302291520296955,0.0,0.08,0.04,0.00019119296827132442,0.979170672372773,0.00011071270907858733
random_peptide_392,0.0005093246937039339,0.0003171500102984203,0.08532658631573659,0.0717336927650673,0.06,0.1,0.0009700888002710137,0.9999886134058958,0.0010995003761296073
random_peptide_393,0.00722234725568216,0.001914659322354604,0.03965597544668122,0.0,0.1,0.08,0.00885760707891597,0.15788273770733774,0.001445107245517709
random_peptide_394,0.0002353143241469919,0.0002868634432338164,0.0037524580592111522,0.0757320050566622,0.01,0.05,0.0053176389184208675,0.0001471916619120681,0.00013261221764855307
random_peptide_395,0.0002803806703460247,0.0004431848014409497,0.10667686784706645,0.0,0.06,0.06,4.2569103846829124e-05,0.5542339240981727,5.5924912727326006e-05
random_peptide_396,0.0002761448695231165,0.0003038516982408938,0.0074605736926306706,0.06870052427995021,0.01,0.03,0.014794070127827899,9.516056824116719e-05,0.0004997118523118065
random_peptide_397,0.0003934876970089924,0.0007522173139724408,0.011341046525851887,0.0,0.06,0.02,0.04182652532449665,0.0051783398651139186,0.00373221957613165
random_peptide_398,0.002154343724433084,0.0006374412469121925,0.0300718710476664,0.0,0.09,0.07,0.00012565343972966992,0.09740866892074368,0.0008456129725670856
random_peptide_399,0.0007756983397720836,0.0005491811471615853,0.0095645682937863,0.06547821281076459,0.1,0.11,2.657464919906462e-06,0.999899862980642,2.0749586884436113e-05
random_peptide_400,0.01814171880112888,0.003331772858266177,0.08619693958660722,0.07560086313092305,0.21,0.26,0.028403782991226305,0.9999999974580347,0.0015405388349267013
AAPeptide151,0.001827358841002374,0.0006255260985611921,0.0018400254776846949,0.08089846523352567,0.28,0.13,0.7311300206475876,0.9234436639221261,0.0018462338998566892
AAPeptide241,0.010207118536570728,0.012036009773224747,0.8821497166345145,0.06889406853513366,0.28,0.31,3.61262209216979e-05,1.8814040767633745e-06,0.10232464148454073
AAPeptide138,0.0020745562593191464,0.004806763080247706,0.018406658898834014,0.0,0.04,0.19,0.0014421763370990371,0.00015733922860241913,0.00046975275286727144
AAPeptide226,0.23238841884721265,0.3850805668885605,0.017112481611312437,0.15204154588762886,0.33,0.41,0.015649845355508497,1.5209989551161103e-07,0.012880374919423357
AAPeptide053,0.0020207979688723317,0.002317429573563768,0.008119614282782016,0.06615684741516697,0.04,0.08,0.00023736660120732143,2.3123272972481032e-10,0.0019914920000487237
AAPeptide072,8.53273083040555e-05,0.00016055739696086126,0.007596677455433678,0.0,0.02,0.03,0.0006210290240895192,2.4994092044958614e-09,0.0005539267873917741
AAPeptide203,0.9941506054159606,0.9999553014578034,0.9998626243984486,0.8824431116861888,0.91,0.77,0.999893417072785,1.0,0.995155053668149
AAPeptide235,0.0006633912765221099,0.0032676375810397904,0.007090627501574017,0.08070273289694353,0.11,0.22,0.00015563191022167783,3.6072449400060717e-13,0.0002958428850420008
AAPeptide078,0.9900592293868244,0.9929606455787985,0.5241164102319156,0.380022776375258,0.52,0.59,0.9925937775414585,0.11069923830838813,0.9996573764018591
AAPeptide218,0.002103984188647861,0.06833284263817728,0.025132723629315117,0.0,0.07,0.14,0.020586735087311677,2.449134777020254e-08,0.011283856238175408
AAPeptide171,0.932690681415712,0.9909252386292063,0.9971718814869247,0.9606256088238304,0.74,0.73,0.9999999590853604,1.0,0.9741650754317124
AAPeptide223,0.00012905896835088825,0.0002266777939660623,0.0009116577150196041,0.0,0.03,0.0,0.0061713902032756954,8.672013951263863e-06,0.0013779342551045275
AAPeptide192,0.00048413104926409736,0.0003130581107731301,0.005422750633177123,0.18846490200321964,0.01,0.03,0.0013402976305495185,0.005508741201745504,0.0001738777777984297
AAPeptide051,0.006115649181530337,0.0009509715205138316,0.011675801456337224,0.0,0.12,0.15,0.06971571893394235,1.6141100201748368e-05,0.05388483371293885
AAPeptide179,0.9989986803295997,0.9999590668318256,0.9995498510427527,0.9949335764590992,0.85,0.96,0.9999999998163713,1.0,0.9993824664229837
AAPeptide266,0.12422500323954856,0.5952084281469419,0.0498694377680442,0.0,0.45,0.53,0.9448487990591808,0.9975769626600268,0.7507388212404095
AAPeptide137,0.08992208006729606,0.010803594011603185,0.2876628322503238,0.0,0.26,0.16,0.6220499775417313,0.1451746492615297,0.013188572416504469
AAPeptide044,0.4865226316009614,0.9726092246910097,0.9170214558817279,0.41870933082906114,0.57,0.53,0.9968474505052752,0.9999999332105451,0.9700193772084245
AAPeptide069,0.05740942107523999,0.02556039768647672,0.25076840885588875,0.36633695488086404,0.45,0.34,0.9337001422592183,1.0,0.572491488131518
AAPeptide252,0.00022943631755032546,0.00048060999355142717,0.002686836768102766,0.0,0.02,0.02,0.003503819233080732,2.3898314264893137e-07,0.00011009675077628647
AAPeptide003,0.055026784658943804,0.005813204918188301,0.6439336033621064,0.08406784172740749,0.39,0.24,0.41608861954598414,0.00011579272023131306,0.06172184830632391
AAPeptide123,0.760428932479623,0.5394678509764154,0.8281631896611513,0.3018265668573013,0.75,0.52,0.9959862035636865,0.9998669336830921,0.9290816166927256
AAPeptide091,0.00013066866787923517,0.0001674051289855599,0.001468619239794168,0.06762566811154072,0.02,0.02,0.021888686345709105,1.1658280116257935e-05,0.0019353025467210255
AAPeptide099,0.9831398639108672,0.9592727149780831,0.9948938454220732,0.8449806905500497,0.87,0.62,0.931644560282133,0.999999999999984,0.9973847442383135
AAPeptide094,0.9472193252657802,0.5787417511639136,0.9978115772350303,0.834144234463051,0.83,0.57,0.998900942536301,0.9999999999991853,0.7581789269906062
AAPeptide273,0.0012133914292584216,0.0023643547573459793,0.01037242943494708,0.0,0.1,0.19,0.03976481695060024,5.357993947650115e-10,0.0013844211809534606
AAPeptide183,0.9976684189022617,0.8872709981272283,0.6890900758498307,0.6766403297300586,0.8,0.86,0.9829513221395916,0.9999999801772694,0.999532343129551
AAPeptide107,0.9888531957860406,0.9989549775177387,0.33769515527051736,0.1932021050523692,0.67,0.61,0.6315148998268632,0.9995860003667449,0.9933268363920014
AAPeptide131,0.004558039930022245,0.0003304212742309994,0.0037226622753434298,0.0,0.21,0.14,1.3571267790194116e-05,8.355942405632256e-05,0.01313184113747095
AAPeptide060,0.0033435345334940033,0.0225715477654354,0.039866630985285645,0.06837854970750797,0.18,0.25,1.966833495415194e-05,0.999999994644756,0.0003852927047500991
AAPeptide257,0.000497572284431141,0.0030687089662746166,0.0015473876591408549,0.10802624040928799,0.2,0.15,0.00302726482350168,1.0219477617525758e-05,0.0009226222245799652
AAPeptide280,0.051363058271207636,0.20654269013508558,0.07532402132485036,0.0812850893873656,0.19,0.16,0.005278386021814475,0.8674716901320476,0.1306051754423344
AAPeptide267,0.0001325400743526596,0.00021840846810533828,0.006503661774082085,0.0,0.01,0.01,0.11910661345294399,1.5261042768301753e-05,0.0006413291033503149
AAPeptide098,0.9925098955656207,0.9036380092038999,0.9972359826722621,0.8492904862564318,0.88,0.64,0.998246098524534,0.9999999999999454,0.9463426406892302
AAPeptide095,0.868366403327614,0.456844913521053,0.9981284853638099,0.8396427798413543,0.86,0.67,0.9989898441932762,0.9999999999997451,0.955734294919716
AAPeptide211,0.001382968534410672,0.014307824045612929,0.02008353929969694,0.0,0.18,0.24,0.1073490277750854,0.0028151056386361093,0.02598027691138174
AAPeptide006,0.261428886303995,0.5930216976606087,0.9365304519026812,0.9910851777367417,0.47,0.55,0.999975781409862,1.0,0.48380290063214615
AAPeptide036,0.00852632296671227,0.008261651758383946,0.008109367231678084,0.14235739111574422,0.08,0.15,0.010920482196149692,2.400920415290878e-07,0.010854429678525183
AAPeptide208,0.9731508456954939,0.9997368662619115,0.9990626380539801,0.8766210436303001,0.86,0.71,0.9999593511311561,1.0,0.4114696550160504
AAPeptide231,0.0006988525305109105,0.0008321688191947249,0.0008842302682230992,0.0,0.04,0.11,1.3042718392258622e-05,3.3391590471276894e-11,1.4821135734331502e-05
